"","FB_ID","Ind","Class","Gender","YOB","NuT","Math","German","Physics","Biology","Chemistry","Group","PO1_indoor","PO2_indoor","PO3_indoor","PO4_indoor","PO5_indoor","PO1_outdoor","PO2_outdoor","PO3_outdoor","PO4_outdoor","PO5_outdoor","RS01_outdoor","RS02_outdoor","RS03_outdoor","RS04_outdoor","RS01_indoor","RS02_indoor","RS03_indoor","RS04_indoor","RT01_outdoor","RT02_outdoor","RT03_outdoor","RT04_outdoor","RT01_indoor","RT02_indoor","RT03_indoor","RT04_indoor","AR01_outdoor","AR02_outdoor","AR03_outdoor","AR01_indoor","AR02_indoor","AR03_indoor","AW01_outdoor","AW02_outdoor","AW03_outdoor","AW04_outdoor","AW01_indoor","AW02_indoor","AW03_indoor","AW04_indoor","KHU01_outdoor","KHU02_outdoor","KHU03_outdoor","KHU04_outdoor","KHU01_indoor","KHU02_indoor","KHU03_indoor","KHU04_indoor","KS01_outdoor","KS02_outdoor","KS03_outdoor","KS04_outdoor","KS01_indoor","KS02_indoor","KS03_indoor","KS04_indoor","R01_outdoor","R02_outdoor","R03_outdoor","R04_outdoor","R05_outdoor","R01_indoor","R02_indoor","R03_indoor","R04_indoor","R05_indoor","AB01_outdoor","AB02_outdoor","AB03_outdoor","AB04_outdoor","AB01_indoor","AB02_indoor","AB03_indoor","AB04_indoor","S01_outdoor","S02_outdoor","S03_outdoor","S04_outdoor","S05_outdoor","S01_indoor","S02_indoor","S03_indoor","S04_indoor","W01_outdoor","W02_outdoor","W03_outdoor","W04_outdoor","E01_outdoor","E02_outdoor","E03_outdoor","E04_outdoor","InR1_outdoor","IjR1_outdoor","InR2_outdoor","ExR1_outdoor","IjR2_outdoor","IdR1_outdoor","InR3_outdoor","IjR3_outdoor","IdR2_outdoor","ExR2_outdoor","InR4_outdoor","InR1_indoor","IjR1_indoor","InR2_indoor","ExR1_indoor","IjR2_indoor","IdR1_indoor","InR3_indoor","IjR3_indoor","IdR2_indoor","ExR2_indoor","InR4_indoor","InR_outdoor","IdR_outdoor","IjR_outdoor","ExR_outdoor","InR_indoor","IdR_indoor","IjR_indoor","ExR_indoor","SDI_outdoor","SDI_indoor","PO_outdoor","PO_indoor","RS_outdoor","RS_indoor","RT_outdoor","RT_indoor","R_outdoor","R_indoor","A_outdoor","A_indoor","C_outdoor","C_indoor","BPN_outdoor","BPN_indoor","diff_SDI","diff_A","diff_C","diff_RT","diff_RS"
"67","FoWoG13",67,3,1,2003,1,2,2,,,,1,5,5,4,5,3,4,5,5,5,4,4,4,4,4,4,4,5,4,3,3,3,3,4,4,4,4,4,3,3,5,5,5,3,5,4,5,4,5,5,5,4,5,4,5,3,5,3,5,4,3,4,4,5,4,3,5,4,4,2,4,3,5,4,1,5,5,5,4,3,4,5,4,3,4,3,2,4,3,2,3,3,2,4,2,5,3,3,5,3,4,3,5,2,5,3,2,4,5,2,4,1,5,5,4,5,2,1,5,5,2,5,1,5,5,4,2,2,5,5,2.3333333333,1.5,8,9.6666666667,4.6,4.4,4,4.25,3,4,3.5,4.125,3.9090909091,4.0909090909,4.125,4.125,3.8446969697,4.1136363636,-1.6666666667,-0.1818181818,0,-1,-0.25
"68","FoWoG14",68,3,2,2003,1,1,2,,,,,4,4,4,4,4,5,5,5,3,3,2,2,1,2,4,4,5,4,4,5,5,5,4,5,5,5,3,3,5,4,4,4,5,5,5,5,3,5,4,5,5,5,5,4,5,5,5,5,3,5,5,5,4,5,5,5,5,5,1,5,5,5,4,1,5,5,4,5,5,5,5,4,4,5,4,1,5,2,4,2,2,2,1,1,5,5,4,5,5,5,5,5,4,5,3,3,5,5,4,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,3.6666666667,4,5,5,4.3333333333,4,3.3333333333,2.6666666667,4.2,4,1.75,4.25,4.75,4.75,3.25,4.5,4.5454545455,3.8181818182,4.625,4.875,4.1401515152,4.3977272727,0.6666666667,0.7272727273,-0.25,0,-2.5
"69","FoWoG15",69,3,1,2003,1,2,3,,,,2,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,5,5,4,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,1,4,3,5,5,4,4,5,5,5,1,3,2,5,2,1,5,5,3,3,4,5,3,3,1,5,3,5,3,3,4,2,3,1,4,4,5,2,3,5,5,4,5,5,1,5,3,1,2,3,1,3,1,4,5,5,5,1,1,3,3,3,5,1,5,4.25,2.5,1,2,4.5,4,3,1,6,8,4.6,5,5,5,5,5,5,5,4,3.9090909091,4.125,4.75,4.375,4.553030303,-2,0.0909090909,-0.625,0,0
"70","FoWoG16",70,3,2,2003,1,3,2,,,,2,4,3,5,5,2,3,4,5,3,4,5,3,4,4,4,5,5,5,1,1,2,1,5,5,4,5,1,3,1,5,3,5,4,4,3,5,5,4,5,4,4,1,4,4,5,5,4,5,5,2,4,2,3,5,4,4,5,3,1,4,5,4,4,1,4,4,4,4,4,4,5,3,4,5,5,5,5,1,3,1,4,1,3,4,4,4,4,4,5,4,5,4,4,5,1,2,5,4,1,4,2,4,5,5,5,1,3,4,4,2,4,1,4,4.25,4.5,2.3333333333,1.5,4.5,4,3.3333333333,1,7.6666666667,7.6666666667,3.8,3.8,4,4.75,1.25,4.75,2.625,4.75,3.3636363636,3.9090909091,3.25,4.375,3.0795454545,4.3446969697,0,-0.5454545455,-1.125,-3.5,-0.75
"71","FoWoG17",71,3,1,2003,2,4,3,,,,1,5,5,4,3,4,5,5,5,3,5,3,3,5,3,2,3,5,3,4,3,3,4,3,1,3,3,4,4,4,3,4,3,4,3,3,4,3,4,3,4,5,5,5,5,5,4,3,4,3,3,4,5,4,3,3,5,5,5,1,5,5,5,3,1,5,5,5,5,5,5,5,3,4,5,2,3,5,3,2,3,3,1,2,2,4,1,3,5,5,5,4,5,1,5,1,1,4,5,1,5,5,5,5,2,5,1,1,3,3,1,5,5,5,5,4.5,1,3,4.5,4,1.3333333333,3,7.5,5.6666666667,4.6,4.2,3.5,3.25,3.5,2.5,3.5,2.875,4.1818181818,3.2727272727,4.375,3.875,4.0189393939,3.3409090909,1.8333333333,0.9090909091,0.5,1,0.25
"72","FoWoG18",72,3,2,2003,2,3,3,,,,2,5,5,5,5,4,4,4,5,5,4,3,3,3,4,3,4,5,5,4,3,3,4,5,4,4,4,4,3,4,5,4,5,4,4,5,5,5,4,4,3,4,5,4,4,4,5,4,5,5,4,4,5,4,4,4,5,4,4,1,4,3,4,4,1,4,4,4,3,3,3,3,3,3,4,5,2,5,2,1,4,3,2,3,2,5,5,2,5,5,5,3,5,2,5,1,1,3,4,1,4,1,5,5,3,5,2,2,4,4,2,4,1,5,4.75,3.5,1.3333333333,1,4.75,4,2.3333333333,1.5,9.6666666667,8.1666666667,4.4,4.8,3.25,4.25,3.5,4.25,3.375,4.25,3.8181818182,3.6363636364,4.375,4.375,3.8560606061,4.0871212121,1.5,0.1818181818,0,-0.75,-1
"73","FoWoG19",73,3,2,2003,1,1,1,,,,2,5,5,5,5,5,4,5,5,5,5,4,4,5,4,4,5,5,5,5,5,5,5,4,4,4,3,4,4,5,3,4,5,5,5,4,4,5,5,2,4,5,5,5,4,5,5,5,4,5,4,4,5,5,4,5,5,5,5,2,4,5,5,4,1,5,5,4,3,3,3,5,4,4,5,1,1,5,1,2,1,2,2,4,2,5,3,5,5,5,4,4,5,4,5,1,3,4,5,2,5,1,4,5,2,5,1,2,5,5,2,5,1,5,4.75,4.5,3,1,5,5,2,1,9,11,4.8,5,4.25,4.75,5,3.75,4.625,4.25,4,3.7272727273,4.625,4.75,4.4166666667,4.2424242424,-2,0.2727272727,-0.125,1.25,-0.5
"74","FoWoG20",74,3,1,2003,1,1,1,,,,1,5,5,4,5,5,5,5,3,3,4,5,5,5,5,3,4,5,5,5,5,5,5,5,4,4,5,5,4,5,5,5,4,5,5,3,5,5,4,3,4,5,5,5,4,5,3,4,5,3,4,4,5,3,5,4,4,5,5,3,5,5,4,3,2,3,5,5,4,3,5,5,4,5,5,1,1,5,1,1,3,1,1,3,1,5,5,5,5,5,5,5,5,2,5,1,1,4,3,1,5,1,5,5,4,5,1,1,4,4,1,5,1,5,4.5,4.5,1.3333333333,1,4.75,4.5,2,1,10.1666666667,10,4,4.8,5,4.25,5,4.5,5,4.375,4.4545454545,4,4.375,4.125,4.6098484848,4.1666666667,0.1666666667,0.4545454545,0.25,0.5,0.75
"75","FoWoG21",75,3,1,2003,3,3,3,,,,2,5,5,3,3,5,5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,3,5,5,4,2,4,4,5,5,4,5,5,3,2,1,5,,,,,,,,,,,,,5,4,3,3,5,3,3,4,4,5,1,5,4,4,2,1,4,5,5,2,2,5,5,3,2,4,1,3,5,2,1,2,3,1,3,2,5,5,4,3,3,4,5,5,3,5,1,1,5,5,1,4,1,3,5,3,,4,2,4,3,1,3,2,1,4.5,4.5,1.6666666667,1,2.25,3.5,2,3,9.8333333333,0,5,4.2,4.5,4.75,4.5,3.75,4.5,4.25,3.5454545455,2.0909090909,1.875,1.875,3.3068181818,2.7386363636,9.8333333333,1.4545454545,0,0.75,-0.25
"76","FoWoG22",76,3,1,2003,2,3,3,,,,2,5,5,5,5,5,5,5,4,3,5,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,4,5,5,4,5,4,5,5,3,5,5,4,2,3,5,5,3,4,5,3,4,5,2,4,4,4,3,4,4,4,5,5,1,5,5,5,3,2,3,4,5,3,5,5,4,4,3,5,2,1,4,2,1,3,1,1,2,2,5,4,5,5,5,5,4,5,4,,,,,,,,,,5,4,5,1,1,5,4,1,5,1,5,,,,,4.75,5,2,1,,10.5,4.4,5,4.75,5,5,3.75,4.875,4.375,4.5454545455,3.5454545455,3.875,4,4.4318181818,3.9734848485,-10.5,1,-0.125,1.25,-0.25
"77","FoWoG23",77,3,2,2003,2,3,3,,,,,4,3,3,3,4,4,4,3,3,4,4,4,3,3,4,5,5,4,4,4,3,3,3,3,2,4,2,3,3,5,4,5,2,3,3,3,4,3,3,4,3,4,4,3,4,3,4,4,2,3,4,4,5,3,4,5,3,4,3,4,3,4,4,4,4,4,3,1,2,3,4,2,2,3,2,2,3,2,3,3,3,3,2,2,4,1,3,3,4,2,3,3,3,4,1,2,3,3,2,4,2,3,3,3,3,4,3,4,3,2,3,3,4,3.25,3.5,2.3333333333,1.5,3.25,3.5,2.6666666667,3.5,4.6666666667,0.3333333333,3.6,3.4,3.5,4.5,3.5,3,3.5,3.75,2.5454545455,3.1818181818,3.375,4,3.1401515152,3.6439393939,4.3333333333,-0.6363636364,-0.625,0.5,-1
"78","FoWoG24",78,3,2,2002,2,3,2,,,,2,4,3,4,,2,3,2,4,4,3,4,3,4,3,4,4,5,3,3,3,1,3,5,3,1,5,2,2,3,4,3,5,3,3,2,3,5,5,5,3,3,4,2,3,5,4,3,4,4,2,3,2,5,4,3,4,5,3,2,3,3,4,5,2,5,5,3,2,3,1,3,2,2,4,4,4,2,4,2,3,2,5,4,4,4,2,3,4,4,4,3,4,2,4,2,2,2,4,2,4,2,3,5,4,5,1,4,5,5,2,,1,4,3.75,3,2,2,4.75,2.5,3.3333333333,1,4.5,6.6666666667,3.2,2.6,3.5,4,2.5,3.5,3,3.75,2.4545454545,3.4545454545,2.875,4,2.7765151515,3.7348484848,-2.1666666667,-1,-1.125,-1,-0.5
"79","FoWoG25",79,3,1,2003,1,2,2,,,,1,5,5,5,4,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,3,5,5,5,1,5,5,4,3,1,5,5,5,5,5,5,5,5,3,4,1,1,5,3,1,3,2,1,3,2,5,3,5,5,5,5,5,5,2,5,1,1,4,5,3,5,1,5,5,4,5,1,2,4,4,2,5,1,4,5,4.5,2,1,4.5,4.5,2.6666666667,1,10.5,8.8333333333,5,4.4,5,4.75,5,5,5,4.875,5,3.8181818182,4.875,4.625,4.9583333333,4.4393939394,1.6666666667,1.1818181818,0.25,0,0.25
"80","FoWoG26",80,3,1,2003,1,2,3,,,,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,1,1,5,3,2,5,3,5,5,5,5,5,5,1,5,1,1,3,5,1,5,5,5,5,1,5,1,1,2,5,1,5,1,5,5,4,1,3,5,3.5,1,1,7,10.5,5,0,5,4.75,5,3.5,5,4.125,5,4.5454545455,5,4.75,5,4.4734848485,-3.5,0.4545454545,0.25,1.5,0.25
"81","FoWoG27",81,3,2,2003,2,3,2,,,,1,4,5,4,3,5,5,5,5,3,3,5,5,5,5,4,5,5,5,5,5,4,5,5,4,4,4,5,5,5,4,5,5,5,5,4,4,4,5,4,4,5,5,5,5,5,5,5,5,3,5,4,5,4,5,4,5,5,4,1,4,5,4,3,2,4,4,5,5,4,5,4,4,3,5,2,1,5,2,1,2,2,2,4,1,5,5,5,5,5,5,5,5,2,5,1,1,3,5,1,3,4,3,5,4,5,2,3,4,5,1,3,2,5,4.5,3,1.3333333333,2.5,5,3.5,2.6666666667,2,5.6666666667,6.8333333333,4.2,4.2,5,4.75,4.75,4.25,4.875,4.5,4.7272727273,3.9090909091,4.625,4.75,4.7424242424,4.3863636364,-1.1666666667,0.8181818182,-0.125,0.5,0.25
"82","FoWoG28",82,3,1,2003,1,2,2,,,,1,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,1,1,5,3,1,1,5,5,1,1,1,5,4,1,5,5,5,5,5,5,5,5,1,5,1,1,3,5,1,5,5,5,5,1,5,1,1,2,5,1,5,1,5,5,4,1,3,5,3.5,1,1,7,10.5,5,0,5,4.75,5,3.5,5,4.125,5,4,5,4.75,5,4.2916666667,-3.5,1,0.25,1.5,0.25
"83","FoWoG29",83,3,2,2003,2,4,2,,,,2,4,5,4,3,4,5,4,3,3,5,5,5,5,5,4,4,5,5,4,4,3,4,3,4,3,,5,3,5,4,3,4,5,4,3,5,4,4,3,5,5,4,4,3,4,3,5,4,2,3,5,4,5,4,4,5,3,4,2,4,3,4,3,2,4,3,4,4,4,5,4,3,3,3,1,1,5,2,3,2,1,3,3,1,5,2,5,5,4,5,3,4,4,5,1,2,4,3,2,4,3,4,4,4,5,1,3,3,3,2,5,3,4,4,4,2.6666666667,2,4,4,3,2,5.3333333333,5,4,4,5,4.5,3.75,2.5,4.375,3.5,4.2727272727,3.2727272727,3.75,4.25,4.1325757576,3.6742424242,0.3333333333,1,-0.5,1.25,0.5
"84","FoWoG30",84,3,2,2002,2,1,3,,,,1,4,5,4,5,5,5,3,3,3,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,4,5,5,4,3,4,4,4,5,4,5,5,5,4,3,5,5,5,5,4,5,4,5,5,5,4,5,5,4,1,5,4,4,3,1,4,4,4,3,2,4,5,3,2,4,1,1,5,1,1,4,4,1,4,1,5,5,5,4,4,5,4,5,1,5,1,1,3,5,1,2,1,5,5,2,5,1,2,4,4,2,4,2,4,5,2.5,1,1,4.5,4,2,1.5,9.5,8,3.6,4.6,5,5,4.75,5,4.875,5,3.7272727273,3.7272727273,4.375,4.875,4.3257575758,4.5340909091,1.5,0,-0.5,-0.25,0
"85","FoWo6HFFoWo1",85,4,2,,,,,,,,,2,3,3,3,5,,,,,,,,,,5,5,5,5,,,,,4,4,4,4,,,,4,4,5,,,,,5,3,4,5,,,,,3,4,5,5,,,,,5,5,4,4,,,,,,4,5,5,4,4,,,,,4,4,4,2,,,,,,3,3,5,3,,,,,,,,,,,,,,,,,,,,5,5,5,3,5,5,5,5,5,3,5,,,,,5,5,5,3,,4,,3.2,,5,,4,,4.5,,3.6363636364,,4.375,,4.1704545455,-4,-3.6363636364,-4.375,-4,-5
"86","FoWo6HfFoWo2",86,4,1,,1,2,2,,,,,3,2,3,3,3,4,4,4,4,3,4,4,5,4,4,4,5,5,4,4,4,,4,,4,5,4,5,5,4,5,4,5,3,5,4,5,4,3,5,5,5,4,3,4,4,4,4,3,3,4,5,3,5,3,4,4,3,1,3,3,3,3,5,4,3,3,3,2,4,4,3,2,3,2,1,5,2,1,4,3,5,1,1,5,4,4,5,5,5,5,5,3,5,1,1,4,4,1,5,1,4,3,3,4,1,1,3,3,4,3,3,4,4.5,4.5,1.6666666667,1,3.5,3,2.6666666667,2,9.8333333333,3.3333333333,3.8,2.8,4.25,4.5,3,3.25,3.625,3.875,3.9090909091,3.4545454545,4,3.875,3.8446969697,3.7348484848,6.5,0.4545454545,0.125,-0.25,-0.25
"87","FoWo6HFoWo3",87,4,2,,2,3,2,,,,,3,2,4,3,1,5,4,2,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,3,2,5,3,2,5,5,3,1,5,5,2,5,5,2,1,4,5,4,5,4,3,3,3,2,5,2,3,1,5,3,4,2,3,4,1,4,2,3,4,4,2,1,4,2,5,4,4,3,2,1,2,1,5,2,4,3,1,2,1,1,5,5,4,5,5,5,5,4,2,4,1,1,1,2,1,4,1,3,4,3,4,1,1,1,1,1,1,,1,3.25,2.5,1.3333333333,1,2.5,1,1.6666666667,0.5,5.6666666667,3.3333333333,4.2,2.6,5,5,4.75,3.5,4.875,4.25,3.8181818182,2.4545454545,3.625,3.125,4.1060606061,3.2765151515,2.3333333333,1.3636363636,0.5,1.25,0
"88","FoWo6HFoWo4",88,4,1,,,,,,,,,4,2,3,3,2,4,3,4,5,3,5,5,5,5,4,4,3,4,4,3,4,5,3,3,3,3,5,5,5,4,3,5,5,4,4,5,5,4,3,4,5,5,4,5,4,3,3,2,5,5,4,3,4,3,3,3,3,3,3,3,5,2,2,3,3,3,3,3,4,5,1,2,2,4,1,2,3,3,2,3,3,4,3,2,4,2,5,5,5,5,5,5,1,4,3,1,1,5,3,2,1,4,3,3,4,1,1,2,3,1,3,3,3,4.5,1.5,1.6666666667,2,3.25,2.5,1.6666666667,2,4.8333333333,3.3333333333,3.8,2.8,5,3.75,4,3,4.5,3.375,4.3636363636,3.2727272727,4.5,3.125,4.4545454545,3.2575757576,1.5,1.0909090909,1.375,1,1.25
"89","FoWo6HFoWo5",89,4,2,,3,3,3,,,,,2,2,2,3,3,3,4,5,5,4,5,5,5,5,5,5,5,5,5,4,4,5,4,3,3,3,4,4,5,5,3,3,4,5,5,4,,,,,4,4,4,2,,,,,5,3,3,5,,,,,3,3,1,3,2,,,,,,4,1,2,2,,,,,1,1,5,3,4,,,,,4,5,3,5,5,5,3,3,5,1,4,1,1,3,2,1,3,5,5,4,3,3,4,1,2,2,1,2,5,1,4,3,1,3,2.5,2,1.6666666667,4.5,4,-3.6666666667,4.2,2.4,5,5,4.5,3.25,4.75,4.125,3.6363636364,1,3.75,,4.0454545455,1.7083333333,7.6666666667,2.6363636364,3.75,1.25,0
"90","FoWo6HFoWo6",90,4,1,,2,2,1,,,,,3,4,3,4,3,4,4,4,4,5,5,5,5,5,5,5,5,5,3,4,4,5,4,4,3,3,5,5,5,4,4,3,5,5,5,4,5,4,2,5,5,5,5,4,4,3,4,4,5,4,5,5,5,5,5,5,5,5,1,5,5,4,3,4,5,4,5,3,4,5,5,4,4,1,2,4,5,1,1,5,4,4,1,3,4,1,5,3,5,4,3,5,4,5,1,1,2,5,1,5,1,3,3,2,5,1,1,4,3,2,5,2,4,4.5,3.5,2,1,3.75,4.5,1.6666666667,1.5,8.5,7.3333333333,4.2,3.4,5,5,4,3.5,4.5,4.25,4.6363636364,3.2727272727,4.75,4.375,4.6287878788,3.9659090909,1.1666666667,1.3636363636,0.375,0.5,0
"91","FoWo6HFoWo7",91,4,1,,2,1,2,,,,,3,2,3,3,2,3,5,4,3,3,5,5,5,5,5,5,5,5,4,4,3,5,4,3,2,3,5,4,5,3,4,4,4,3,3,4,4,3,2,4,5,4,4,4,3,2,3,4,4,5,4,4,4,2,3,3,3,3,1,4,3,4,3,4,4,4,3,3,4,5,3,4,2,3,1,1,5,1,1,5,4,3,2,2,4,3,5,2,3,3,5,3,1,5,1,1,1,3,1,3,1,3,3,4,4,1,1,3,2,2,3,3,2,3.5,2,1,1,2.75,3,2.3333333333,2,6,2.1666666667,3.6,2.6,5,5,4,3,4.5,4,3.9090909091,3,4.25,3,4.2196969697,3.3333333333,3.8333333333,0.9090909091,1.25,1,0
"92","FoWo6HFoWo8",92,4,2,,3,2,1,,,,,4,4,4,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,4,4,4,5,4,4,5,4,4,5,5,4,5,5,5,4,4,5,4,4,4,5,5,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,5,4,1,4,5,5,4,5,4,5,4,4,4,4,4,4,4,4,1,1,5,3,1,3,4,4,3,1,5,5,5,4,4,4,2,5,3,5,1,1,4,4,1,5,1,4,4,4,5,1,1,3,4,2,5,2,3,4.5,4.5,1.6666666667,1,4,4,2.3333333333,1.5,9.8333333333,6.6666666667,4.6,4,5,5,4.25,4.25,4.625,4.625,4.3636363636,3.9090909091,4.875,4.125,4.6212121212,4.2196969697,3.1666666667,0.4545454545,0.75,0,0
"93","FoWo6HFoWo9",93,4,2,,2,2,3,,,,,2,2,3,1,4,4,5,4,5,3,4,4,4,5,4,5,5,5,5,4,4,3,4,4,3,5,2,2,4,5,4,4,4,4,5,5,5,4,4,5,5,4,5,3,5,5,5,5,5,3,4,5,5,4,5,5,3,5,1,4,4,4,4,1,1,1,5,4,2,5,5,5,4,4,2,4,4,3,5,2,3,1,5,3,3,2,4,5,5,5,4,4,4,4,5,3,5,2,5,3,5,1,1,4,3,5,5,4,4,2,4,1,3,2.75,4,4,5,2.75,4,3.6666666667,3,-4.5,-0.1666666667,4.2,2.4,4.25,4.75,4,4,4.125,4.375,3.8181818182,4,4.25,4.875,4.0643939394,4.4166666667,-4.3333333333,-0.1818181818,-0.625,0,-0.5
"94","FoWo6HFoWo10",94,4,2,,2,5,4,,,,,3,2,4,3,2,4,4,5,4,5,3,4,4,5,4,5,,4,5,4,4,5,5,4,4,3,4,4,3,4,5,4,5,,4,4,5,3,2,4,5,5,3,3,4,4,3,5,4,3,3,4,5,4,3,5,4,5,1,3,4,3,3,2,4,2,5,4,4,4,2,3,2,3,3,2,3,3,2,1,5,3,2,3,2,3,3,4,5,5,4,4,3,4,2,1,3,3,4,3,4,4,4,4,4,4,3,4,3,2,4,4,5,3.75,3,2.6666666667,3,4,4,3,4,1.8333333333,1,4.4,2.8,4,3.25,4.5,4,4.25,3.625,3.7272727273,3.1818181818,3.75,4.125,3.9090909091,3.6439393939,0.8333333333,0.5454545455,-0.375,0.5,0.75
"95","FoWo6HFoWo11",95,4,2,,,,,,,,,4,3,3,4,2,4,3,3,3,5,2,5,3,3,5,5,5,4,5,4,2,4,3,3,2,1,5,4,3,3,4,4,5,5,3,5,3,2,2,3,5,5,4,5,3,4,4,5,4,4,4,4,5,4,3,4,2,3,2,3,4,2,3,3,3,2,4,2,2,4,4,3,2,4,2,1,5,3,3,4,4,2,2,4,5,2,5,4,5,5,3,3,3,3,1,2,2,4,2,2,3,3,3,3,3,2,1,1,3,1,3,4,3,3.25,2,2.3333333333,2,3,2,1.6666666667,3,2.1666666667,0.3333333333,3.6,3.2,3.25,4.75,3.75,2.25,3.5,3.5,3.8181818182,2.7272727273,4.375,4,3.8977272727,3.4090909091,1.8333333333,1.0909090909,0.375,1.5,-1.5
"96","FoWo6HFoWo12",96,4,1,,2,2,2,,,,,3,3,3,2,2,4,5,4,5,4,5,5,5,5,5,5,5,5,4,5,5,5,3,4,4,4,2,5,5,4,4,5,5,3,2,5,4,4,3,5,5,5,5,5,4,4,4,5,5,4,3,5,5,4,3,3,4,5,1,5,5,5,3,3,3,3,5,4,5,5,4,5,4,4,4,3,5,1,3,3,3,3,3,3,5,2,5,5,5,3,3,5,4,5,3,2,5,5,2,5,2,5,5,5,5,4,3,5,5,4,4,3,4,5,5,2.6666666667,2.5,4.75,4.5,4,3.5,7.3333333333,3,4.4,2.6,5,5,4.75,3.75,4.875,4.375,4.1818181818,3.8181818182,4.625,4,4.5606060606,4.0643939394,4.3333333333,0.3636363636,0.625,1,0
"97","FoWo6HFoWo13",97,4,2,,2,2,2,,,,,3,5,4,5,3,5,5,5,4,5,4,5,5,4,4,4,5,4,5,4,4,5,4,3,2,3,3,5,4,5,5,5,5,5,5,5,5,4,3,4,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,1,5,5,3,4,4,4,5,5,4,5,5,5,5,5,5,2,1,5,2,2,4,4,1,5,1,5,4,5,5,5,5,3,5,3,5,2,2,2,5,3,5,1,5,3,4,5,4,1,5,3,2,5,3,5,5,3.5,2.6666666667,1.5,4,5,2.3333333333,3.5,7.8333333333,3.6666666667,4.8,4,4.5,4.25,4.5,3,4.5,3.625,4.6363636364,4.1818181818,4.875,4.875,4.6704545455,4.2272727273,4.1666666667,0.4545454545,0,1.5,0.25
"98","FoWo6HFoWo14",98,4,1,,3,,3,,,,,3,2,3,3,2,3,2,3,3,4,5,4,5,4,5,5,5,5,5,4,4,5,4,3,3,4,3,2,4,2,2,4,4,4,5,4,3,3,3,4,4,4,4,5,3,4,3,3,5,4,4,5,4,3,3,3,4,3,1,3,5,3,3,3,3,4,4,3,2,3,3,3,2,3,2,3,3,3,2,5,5,3,3,4,2,1,3,4,4,3,2,3,1,4,1,1,3,2,4,2,1,4,2,2,4,2,1,3,3,2,3,3,2,3.25,2.5,2,1,2.75,3,1.6666666667,2.5,5,1.8333333333,3,2.6,4.5,5,4.5,3.5,4.5,4.25,3.4545454545,2.6363636364,4.375,3.25,4.1098484848,3.3787878788,3.1666666667,0.8181818182,1.125,1,-0.5
"99","FoWo6HFoWo15",99,4,1,,,,,,,,,3,2,3,3,3,4,4,5,4,4,4,4,5,5,4,4,5,5,5,5,5,5,4,,4,5,5,4,5,3,5,3,5,5,5,5,5,4,3,5,5,5,5,5,3,4,4,4,5,4,5,5,3,3,4,5,4,5,1,3,5,3,4,4,3,3,5,5,5,4,3,2,1,3,5,1,5,1,3,3,1,1,1,1,5,5,3,5,5,5,5,5,5,5,1,5,1,5,2,4,1,3,3,4,4,5,1,3,4,2,3,5,1,4.5,2.5,4,1,3,3,2.3333333333,5,5.5,-3.3333333333,4.2,2.8,4.5,4.5,5,3.25,4.75,3.875,4.8181818182,3.0909090909,4.875,3.75,4.8143939394,3.571969697,8.8333333333,1.7272727273,1.125,1.75,0
"100","FoWo6HFoWo16",100,4,1,,3,3,2,,,,,3,3,3,3,4,4,4,4,2,5,5,5,5,5,5,5,5,5,3,5,4,3,3,4,4,4,4,5,5,4,4,5,4,3,5,4,4,4,4,5,5,5,4,3,4,4,4,5,3,4,4,4,5,3,3,3,5,5,1,5,5,5,4,3,3,3,4,3,4,4,4,5,3,3,1,5,5,1,2,4,4,4,2,3,5,2,4,5,5,4,3,5,3,4,3,5,3,4,2,4,2,3,5,5,5,4,2,5,5,4,4,3,5,4,3.5,3.3333333333,2.5,5,4.5,3.6666666667,3.5,3.1666666667,3.8333333333,3.8,3.2,5,5,3.75,3.75,4.375,4.375,4.0909090909,3.7272727273,4,3.875,4.1553030303,3.9924242424,-0.6666666667,0.3636363636,0.125,0,0
